Keywords,Position,Ranking Url
tipos de series,6,http://platzi.com/tutoriales/1444-pensamiento-logico-2018/6426-series-numericas-y-clasificacion/
local storage,6,http://platzi.com/blog/local-storage-html5/
portafolio de una empresa,6,http://platzi.com/blog/por-que-necesitas-portafolio-profesional/
lealtad y amistad,6,http://platzi.com/blog/cual-es-el-significado-de-la-amistad/
raíz de un producto ejemplo,6,http://platzi.com/clases/1393-fundamentos-matematicas/14411-radicacion-y-sus-propiedades/
tipos de capacitacion,6,http://platzi.com/blog/emp-tipos-capacitacion-personal/
caracteristicas de una comunidad,6,http://platzi.com/clases/2665-fundamentos-comunidades/44727-que-es-una-comunidad/
que es función en matemáticas,6,http://platzi.com/clases/1393-fundamentos-matematicas/14426-que-es-una-funcion/
que son metricas,6,http://platzi.com/blog/que-es-una-metrica-para-que-sirve-y-su-importancia-en-los-negocios/
business management,6,http://platzi.com/ruta/negocios-legacy/
cómo calcular el precio de un producto,6,http://platzi.com/blog/calcular-precio-de-un-producto/
comunidades virtuales,6,http://platzi.com/blog/que-es-una-comunidad-virtual-activa/
historias interactivas en ingles,6,http://platzi.com/blog/ea-5-tips-para-practicar-ingles-con-historias-interactivas/
escribir una noticia,6,http://platzi.com/clases/2781-escritura-basica/46433-como-escribir-una-noticia/
tipos de datos mysql,6,http://platzi.com/tutoriales/4203-mysql-mariadb/20970-tipos-de-datos-en-mysqlmariadb/
direccion de arte,6,http://platzi.com/blog/director-de-arte/
leyes de la multiplicacion,6,http://platzi.com/clases/1449-algebra/16203-leyes-de-los-exponentes-multiplicacion-y-division/
capacitación servicio al cliente,6,http://platzi.com/blog/emp-cursos-capacitacion-atencion-cliente-empresas/
the english academy,6,http://platzi.com/escuela/ingles/
git cherry pick,6,http://platzi.com/clases/1557-git-github/19982-git-cherry-pick-traer-commits-viejos-al-head-de-un/
b1 ingles,6,http://edutin.com/curso-de-ingles-B1
certificación manipulación de alimentos,6,http://edutin.com/curso-de-manipulacion-de-alimentos-4068
clases de emprendimiento,6,http://edutin.com/curso-de-emprendimiento
agente inmobiliario,6,http://edutin.com/curso-de-agente-inmobiliario
aleman online,6,http://edutin.com/curso-de-Aleman
técnicos virtuales gratis,6,http://edutin.com/cursos-gratis
query parameters,6,http://platzi.com/discusiones/2513-fastapi/193478-cual-es-la-diferencia-entre-los-query-parameters-y-los-path-parameters/
que es el antagonista,6,http://platzi.com/blog/que-es-un-antagonista-en-narrativa-y-como-construir-uno/
spring tool suite,6,http://platzi.com/clases/1110-jee-2017/7208-ide-spring-tool-suite/
escuelas inglés,6,http://platzi.com/escuela/ingles/
constante matematicas,6,http://platzi.com/clases/2884-notacion-matematica/47337-constantes-matematicas/
tipos de probabilidades,6,http://platzi.com/clases/2081-ds-probabilidad/33060-tipos-de-probabilidad/
que es diferencia de cuadrados,6,http://platzi.com/clases/1449-algebra/16060-diferencia-de-cuadrados-perfectos/
valor presente neto en excel,6,http://platzi.com/tutoriales/2046-evaluacion-financiera/10954-plantilla-en-excel-de-valor-presente-neto-2/
capacitacion servicio al cliente,6,http://platzi.com/blog/emp-cursos-capacitacion-atencion-cliente-empresas/
tabla de verdad or,6,http://platzi.com/clases/3221-pensamiento-logico/50676-que-son-las-tablas-de-verdad/
que es un objeto ejemplos,6,http://platzi.com/clases/1629-java-oop/21577-que-es-un-objeto/
definir una funcion,6,http://platzi.com/clases/1393-fundamentos-matematicas/14426-que-es-una-funcion/
ux writer,6,http://platzi.com/clases/1594-copy-storytelling/20481-que-es-el-ux-writing-y-por-que-lo-necesitas-para-a/
subject pronouns object pronouns,6,http://platzi.com/clases/2395-fechas-horas-expresiones-simples/40082-subject-and-object-pronouns/
características de la comunidad,6,http://platzi.com/clases/2665-fundamentos-comunidades/44727-que-es-una-comunidad/
live server,6,http://platzi.com/tutoriales/2886-primera-pagina-web-2022/12995-como-configurar-visual-studio-code-para-que-live-server-funcione-con-el-navegador-que-queramos/
cursos de barberia barranquilla,6,http://edutin.com/curso-de-barberia-4360
curso de barberia barranquilla,6,http://edutin.com/curso-de-barberia-4360
jardinería,6,http://edutin.com/curso-de-jardineria-1157
certificado de manipulación de alimentos,6,http://edutin.com/curso-de-manipulacion-de-alimentos-4068
power bi curso,6,http://edutin.com/curso-de-power-bi
ingles b1,6,http://edutin.com/curso-de-ingles-B1
ingles basico,6,http://edutin.com/curso-de-ingles-basico-a1
online cursos,6,http://edutin.com/cursos-gratis
diplomado en recursos humanos,6,http://edutin.com/curso-de-recursos-humanos
aprender portugues,6,http://edutin.com/curso-de-portugues
curso de barberia sena,6,http://edutin.com/curso-de-barberia-4360
estudio virtual gratis,6,http://edutin.com/cursos-gratis
relaciones publicas carrera,6,http://edutin.com/curso-de-relaciones-publicas
cursos de primeros auxilios sena,6,http://edutin.com/curso-de-primeros-auxilios
b1 inglés,6,http://edutin.com/curso-de-ingles-B1
aprender ingles gratis online,6,http://edutin.com/curso-de-ingles-basico-a1
manipulación de alimentos certificado,6,http://edutin.com/curso-de-manipulacion-de-alimentos-4068
inglés b2,6,http://edutin.com/curso-de-ingles-b-2
curso sql,6,http://edutin.com/curso-de-sql-server
curso de vigilante para mujeres,6,http://edutin.com/curso-de-vigilancia-y-seguridad-privada
cuánto vale el curso de vigilancia,6,http://edutin.com/curso-de-vigilancia-y-seguridad-privada
curso de dibujo,6,http://edutin.com/curso-de-dibujo-digital
b2 ingles,6,http://edutin.com/curso-de-ingles-b-2
estudios dibujo,6,http://edutin.com/curso-de-dibujo-tecnico
capacitacion primeros auxilios,6,http://edutin.com/curso-de-primeros-auxilios
curso de cafe,6,http://edutin.com/curso-de-Barista-2335
curso de pestañas y cejas,6,http://edutin.com/curso-de-cejas
curso cerca de mi,6,http://edutin.com/cursos-gratis
dibujo de manga,6,http://edutin.com/curso-de-dibujo-manga-1579
introduccion a la psicologia,6,http://edutin.com/introduccion-a-la-psicologia
nivel de ingles a2,6,http://edutin.com/curso-de-ingles-a2
clase de danza,6,http://edutin.com/curso-de-danza-4348
nivel de inglés a2,6,http://edutin.com/curso-de-ingles-a2
carrera mecánica automotriz,6,http://edutin.com/curso-de-Mecanica-automotriz
cursos de e commerce,6,http://edutin.com/curso-de-comercio-electronico
inglés nivel a2,6,http://edutin.com/curso-de-ingles-a2
aprender portugués,6,http://edutin.com/curso-de-portugues
cursos de maquillaje sena,6,http://edutin.com/curso-de-maquillaje
niveles de inglés a2,6,http://edutin.com/curso-de-ingles-a2
curso de maquillaje en el sena,6,http://edutin.com/curso-de-maquillaje
curso de computacion para principiantes,6,http://edutin.com/curso-de-informatica
curso de mercadeo y ventas,6,http://edutin.com/curso-de-ventas
curso cocina,6,http://edutin.com/curso-de-cocina-profesional-4271
curso de barbería en el sena,6,http://edutin.com/curso-de-barberia-4360
curso de marketing,6,http://edutin.com/curso-de-marketing-digital
taller de electronica,6,http://edutin.com/curso-de-electronica
cursos de maquillaje en barranquilla,6,http://edutin.com/curso-de-maquillaje
estudios gratis virtuales,6,http://edutin.com/cursos-gratis
curso de idiomas,6,http://edutin.com/cursos-de-idiomas-y-lenguas-c79
portugues clases,6,http://edutin.com/curso-de-portugues
auxiliar en recursos humanos,6,http://edutin.com/curso-de-auxiliar-de-recursos-humanos
lenguaje de señas en colombia,6,http://edutin.com/lengua-de-senas-colombia
lengua de señas en colombia,6,http://edutin.com/lengua-de-senas-colombia
clases de circuitos eléctricos,6,http://edutin.com/curso-de-circuitos-electricos-2146
clases de contabilidad,6,http://edutin.com/curso-de-contabilidad
talleres mecanica automotriz,6,http://edutin.com/curso-de-Mecanica-automotriz
cursos de jardinería sena,6,http://edutin.com/curso-de-jardineria-1157
lealtad amistad,6,http://platzi.com/blog/cual-es-el-significado-de-la-amistad/
cuanto cobrar,6,http://platzi.com/blog/cobrar-freelance/
ciencia de datos carrera,6,http://platzi.com/tutoriales/4227-python-fundamentos/27118-donde-estudiar-ciencia-de-datos-en-colombia/
que son las letras,6,http://platzi.com/clases/1396-ortografia-basica/14437-hablemos-de-las-letras/
my daily routine examples,6,http://platzi.com/clases/2393-presente-simple-vocabulario-comun/41129-my-daily-routine/
disyuncion tabla de verdad,6,http://platzi.com/clases/3221-pensamiento-logico/50676-que-son-las-tablas-de-verdad/
cuanto colores hay,6,http://platzi.com/tutoriales/1906-diseno-programadores/8170-cuantos-tipos-de-colores-existen/
resolvedor de cubo rubik,6,http://platzi.com/blog/7-pasos-para-resolver-y-memorizar-el-algoritmo-del-cubo-de-rubbik/
curso aws,6,http://platzi.com/ruta/aws/
verb to be present,6,http://platzi.com/clases/2393-presente-simple-vocabulario-comun/41126-simple-present-verb-to-be/
qué son emociones positivas,6,http://platzi.com/clases/1614-inteligencia-emocional/20960-emociones-positivas-y-emociones-negativas-emocione/
que es growth hacking,6,http://platzi.com/blog/que-es-growth-hacking/
separar palabras en sílabas,6,http://platzi.com/clases/1396-ortografia-basica/14455-reglas-de-division-de-las-silabas/
bits and bytes,6,http://platzi.com/clases/1098-ingenieria/6549-que-son-bits-y-bytes/
como calcular intereses de tarjeta de credito,6,http://platzi.com/blog/interes-tarjeta-credito/
emociones negativos,6,http://platzi.com/clases/1614-inteligencia-emocional/20960-emociones-positivas-y-emociones-negativas-emocione/
front end,6,http://platzi.com/blog/que-es-frontend-y-backend/
qué sentimientos,6,http://platzi.com/clases/1614-inteligencia-emocional/20890-identificar-emociones-y-sentimientos/
contenido audiovisual,6,http://platzi.com/ruta/contenido-audiovisual/
lenguaje algebraico,6,http://platzi.com/clases/1449-algebra/15885-lenguaje-algebraico-y-expresiones-algebraicas/
cubo rubik,6,http://platzi.com/blog/7-pasos-para-resolver-y-memorizar-el-algoritmo-del-cubo-de-rubbik/
ejemplos de histograma,6,http://aluracursos.com/blog/histograma-que-es-ejemplos-graficos-y-tipos
ejemplo de histograma,6,http://aluracursos.com/blog/histograma-que-es-ejemplos-graficos-y-tipos
histograma ejemplos,6,http://aluracursos.com/blog/histograma-que-es-ejemplos-graficos-y-tipos
histograma ejemplo,6,http://aluracursos.com/blog/histograma-que-es-ejemplos-graficos-y-tipos
ejemplo histograma,6,http://aluracursos.com/blog/histograma-que-es-ejemplos-graficos-y-tipos
histogramas de frecuencia,6,http://aluracursos.com/blog/histograma-que-es-ejemplos-graficos-y-tipos
universidad cursos gratuitos,6,http://aprendergratis.es/cursos-universitarios-gratis/
cursos de farmacia,6,http://aprendergratis.es/cursos-online/salud/farmacia/
pandas,6,http://aluracursos.com/blog/pandas-python-que-es-para-que-sirve-como-descargar
transicion curso,6,http://aluracursos.com/curso-online-transicion-carrera-guia-campo-tecnologia
dashboard en power bi,6,http://aluracursos.com/blog/power-bi-dashboards-vs-informes
css flexbox,6,http://aluracursos.com/blog/flexbox-css-guia-completo-elementos-y-ejemplos
cursos gratis de programación,6,http://aprendergratis.es/cursos-online/curso-gratuitos-sobre-programacion/
curso de aseo y limpieza gratis,6,http://aprendergratis.es/cursos-online/curso-sobre-limpieza-de-oficinas/
buscarx,6,http://aluracursos.com/blog/funcion-buscarx
histograma de frecuencia absoluta,6,http://aluracursos.com/blog/histograma-que-es-ejemplos-graficos-y-tipos
estadistica histograma,6,http://aluracursos.com/blog/histograma-que-es-ejemplos-graficos-y-tipos
flexbox,6,http://aluracursos.com/blog/flexbox-css-guia-completo-elementos-y-ejemplos
inner join sql,6,http://aluracursos.com/blog/sql-join-aprenda-inner-left-right-full-e-cross
array,6,http://aluracursos.com/blog/javascript-para-que-sirve-un-array
algoritmos y programación,6,http://aluracursos.com/blog/algoritmos-y-logica-de-programacion-que-es-eso-y-porque-es-importante
array js,6,http://aluracursos.com/blog/array-en-javascript
ejemplos de histogramas,6,http://aluracursos.com/blog/histograma-que-es-ejemplos-graficos-y-tipos
js replace,6,http://aluracursos.com/blog/javascript-replace-manipulando-strings-regex
curso de confeccion,6,http://aprendergratis.es/cursos-online/arte-y-manualidades/moda/curso-de-corte-y-confeccion/
como aprender excel,6,http://aprendergratis.es/cursos-online/informatica/excell/curso-de-excel-completo-para-principiantes/
cuadernillo de inglés basico para adultos pdf,6,http://aprendergratis.es/tutoriales-y-manuales/manuales-de-ingles-para-descargar-a1-c1/
klingon idioma,6,http://aprendergratis.es/cursos-online/curso-de-klingon-lengua-de-star-trek/
curso de canva gratis,6,http://aprendergratis.es/cursos-online/curso-de-diseno-con-canva/
cursos de confeccion,6,http://aprendergratis.es/cursos-online/arte-y-manualidades/moda/curso-de-corte-y-confeccion/
cursos de asistente virtual,6,http://aprendergratis.es/cursos-online/curso-para-ser-asistente-virtual/
cursos de diseño de moda,6,http://aprendergratis.es/cursos-online/arte-y-manualidades/moda/
curso de modisteria para principiantes,6,http://aprendergratis.es/cursos-online/arte-y-manualidades/moda/curso-de-corte-y-confeccion/
cursos ofimatica,6,http://aprendergratis.es/cursos-online/informatica/
enfermería inglés,6,http://aprendergratis.es/cursos-online/idiomas/curso-de-ingles-para-enfermeria/
curso basico de excel,6,http://aprendergratis.es/cursos-online/informatica/excell/curso-de-excel-completo-para-principiantes/
cursos gratis de programacion,6,http://aprendergratis.es/cursos-online/curso-gratuitos-sobre-programacion/
curso de programacion gratis,6,http://aprendergratis.es/cursos-online/curso-gratuitos-sobre-programacion/
excel gratis curso,6,http://aprendergratis.es/cursos-online/informatica/excell/
cursos online gratis,6,http://aprendergratis.es/cursos-online/
aprender gratis ingles,6,http://aprendergratis.es/cursos-online/idiomas/ingles/
cursos de excel gratis,6,http://aprendergratis.es/cursos-online/informatica/excell/
google cursos,6,http://aprendergratis.es/tag/google/
programa en liderazgo,6,http://openwebinars.net/blog/programas-desarrollo-liderazgo/
project que es,6,http://openwebinars.net/blog/que-es-microsoft-project-y-como-sacarle-partido/
qué es workspace,6,http://openwebinars.net/blog/google-workspace-que-es-versiones-y-ventajas-de-uso/
lógica de programación,6,http://openwebinars.net/blog/aprende-mejorar-tu-logica-de-programacion/
sistema de programación,6,http://openwebinars.net/blog/que-es-un-lenguaje-de-programacion/
lenguaje de programacion ejemplos,6,http://openwebinars.net/blog/tipos-de-lenguajes-de-programacion/
nuxt js,6,http://openwebinars.net/blog/que-es-nuxtjs-framework-de-vuejs/
protocolo de internet,6,http://openwebinars.net/blog/protocolo-de-red-que-es-tipos-y-caracteristicas/
topologías de red estrella,6,http://openwebinars.net/blog/topologia-de-redes-informaticas/
que es el polimorfismo,6,http://openwebinars.net/blog/introduccion-a-poo-en-java-herencia-y-polimorfismo/
diferencia entre datos e informacion,6,http://openwebinars.net/blog/diferencias-entre-datos-e-informacion/
programacion scratch,6,http://openwebinars.net/blog/que-es-scratch-y-para-que-sirve/
tipos de redes topologia,6,http://openwebinars.net/blog/topologia-de-redes-informaticas/
lenguaje de programacion tipos,6,http://openwebinars.net/blog/tipos-de-lenguajes-de-programacion/
scratch programacion,6,http://openwebinars.net/blog/que-es-scratch-y-para-que-sirve/
topología de red estrella,6,http://openwebinars.net/blog/topologia-de-redes-informaticas/
topología de red anillo,6,http://openwebinars.net/blog/topologia-de-redes-informaticas/
firebase que es,6,http://openwebinars.net/blog/que-es-firebase-de-google/
google workspace que es,6,http://openwebinars.net/blog/google-workspace-que-es-versiones-y-ventajas-de-uso/
procesamiento de lenguaje natural,6,http://openwebinars.net/blog/procesamiento-de-lenguaje-natural/
recursos humanos tecnologia,6,http://openwebinars.net/blog/rrhh-50/
metodologías xp,6,http://openwebinars.net/blog/extreme-programming-que-es-y-como-aplicarlo/
bani,6,http://openwebinars.net/blog/que-es-un-entorno-bani-y-diferencias-con-un-entorno-vuca/
opencv,6,http://openwebinars.net/blog/opencv-introduccion-y-su-rol-en-la-vision-por-computadora/
elk,6,http://openwebinars.net/blog/que-es-elk-elasticsearch-logstash-y-kibana/
delega,6,http://openwebinars.net/blog/aprender-delegar-beneficios-y-consejos-para-un-manager-it/
protocolos de comunicación,6,http://openwebinars.net/blog/protocolo-de-red-que-es-tipos-y-caracteristicas/
r lenguaje de programación apareció en,6,http://openwebinars.net/blog/r-vs-python-en-que-se-diferencian-y-en-que-se-parecen/
topología en malla,6,http://openwebinars.net/blog/topologia-de-redes-informaticas/
chatgpt 4.5,6,http://openwebinars.net/blog/gpt-45-disponible-en-chatgpt-pro/
autocritica,6,http://openwebinars.net/blog/autocritica-desarrollo-personal/
objetivo personal,6,http://openwebinars.net/blog/objetivos-smart-personales/
power bi dashboard,6,http://openwebinars.net/blog/dashboard-power-bi/
tableros power bi,6,http://openwebinars.net/blog/dashboard-power-bi/
que es un algoritmo informática,6,http://openwebinars.net/blog/que-es-un-algoritmo-informatico/
bus topologia,6,http://openwebinars.net/blog/topologia-de-redes-informaticas/
que es google workspace,6,http://openwebinars.net/blog/google-workspace-que-es-versiones-y-ventajas-de-uso/
micromanagement,6,http://openwebinars.net/blog/micromanagement-que-es-y-consejos-para-evitarlo/
heroku,6,http://openwebinars.net/blog/introduccion-heroku/
topologia estrella,6,http://openwebinars.net/blog/topologia-de-redes-informaticas/
deep work,6,http://openwebinars.net/blog/que-es-el-deep-work-y-como-fomentarlo-en-tu-empresa/
flask,6,http://openwebinars.net/blog/que-es-flask/
que es algoritmo en informática,6,http://openwebinars.net/blog/que-es-un-algoritmo-informatico/
que es aws,6,http://openwebinars.net/blog/que-es-aws/
tipos de una base de datos,6,http://openwebinars.net/blog/tipos-de-bases-de-datos-cual-usar-segun-las-necesidades/
que es direccionamiento ip,6,http://openwebinars.net/blog/direccion-ip-que-es-para-que-sirve-y-como-funciona/
base de datos y tipos,6,http://openwebinars.net/blog/tipos-de-bases-de-datos-cual-usar-segun-las-necesidades/
whisper,6,http://openwebinars.net/blog/whisper-introduccion-al-reconocimiento-de-voz/
portfolio que es,6,http://openwebinars.net/blog/que-es-y-como-hacer-un-portfolio/
network address translation,6,http://openwebinars.net/blog/nat-que-es-y-para-que-sirve/
workspace,6,http://openwebinars.net/blog/google-workspace-que-es-versiones-y-ventajas-de-uso/
lenguajes de programación,6,http://openwebinars.net/blog/que-es-un-lenguaje-de-programacion/
lm studio,6,http://openwebinars.net/blog/lm-studio-hugging-face/
tcp ip,6,http://openwebinars.net/blog/que-es-tcpip/
micro management,6,http://openwebinars.net/blog/micromanagement-que-es-y-consejos-para-evitarlo/
vue js,6,http://openwebinars.net/blog/que-es-vue-js-y-que-lo-diferencia-de-otros-frameworks/
comparative de slow,6,http://platzi.com/clases/1501-ingles-facil-speaking-2019/16872-grammar-comparative-and-superlative-adjectives-bet/
escritura del ingles,6,http://platzi.com/blog/ea-aprende-como-escribir-en-ingles-correctamente-con-estos-consejos/
listados de emociones y sentimientos,6,http://platzi.com/clases/1614-inteligencia-emocional/20890-identificar-emociones-y-sentimientos/
qué componente,6,http://platzi.com/clases/1420-sistemas-diseno/15012-que-es-un-componente/
tipo de datos en mysql,6,http://platzi.com/tutoriales/4203-mysql-mariadb/20970-tipos-de-datos-en-mysqlmariadb/
cuando se usa does,6,http://platzi.com/discusiones/2393-presente-simple-vocabulario-comun/190413-cuando-usamos-do-and-does-igual-se-pone-el-pronombre/
qué significa bit,6,http://platzi.com/clases/1098-ingenieria/6549-que-son-bits-y-bytes/
algebra relacional,6,http://platzi.com/tutoriales/1566-fundamentos-db/5823-algebra-relacional-y-bases-de-datos/
raíz de 32,6,http://platzi.com/discusiones/1393-fundamentos-matematicas/161032-la-verdad-no-entendi-como-simplifico-la-raiz-de-32no-se-como-el-resultado-termino-siendo-4-raiz-de-2-alguien-podria-explicarme-gracias/
cuántas sílabas tiene,6,http://platzi.com/discusiones/2413-cantidad-gerundios/228250-como-se-cuantas-silabas-tiene-una-frase-2/
curso basico de informatica,6,http://platzi.com/cursos/computacion-basica/
house parts vocabulary,6,http://platzi.com/clases/1371-ingles-conversacion-2018/13764-vocabulary-parts-of-the-house-and-furniture/
operadores de comparación,6,http://platzi.com/clases/2884-notacion-matematica/47329-operadores-de-comparacion-y-relacion/
plurales irregulares en ingles,6,http://platzi.com/clases/2393-presente-simple-vocabulario-comun/41134-irregular-plural-nouns/
qué es el antagonista,6,http://platzi.com/blog/que-es-un-antagonista-en-narrativa-y-como-construir-uno/
ejemplos voz pasiva,6,http://platzi.com/blog/ea-ejemplos-voz-pasiva-ingles/
digital marketing curso,6,http://platzi.com/escuela/marketing/
rango y dominio de una función,6,http://platzi.com/clases/2612-calculo-diferencial/43599-funciones-dominio-y-rango/
hackerrank,6,http://platzi.com/tutoriales/1050-basico-programacion/1918-hackerrank-plataforma-online-para-practicar-codigo/
propiedad de los exponentes,6,http://platzi.com/clases/1449-algebra/16203-leyes-de-los-exponentes-multiplicacion-y-division/
engagement,6,http://platzi.com/clases/2314-terminos-marketing-digital/39244-que-es-engagement-y-como-funciona/
porque es import,6,http://platzi.com/tutoriales/1244-preprocesador-sass/7608-por-que-use-es-mejor-que-import/
cursos online,6,http://platzi.com/
qué decisión,6,http://platzi.com/clases/2981-tomar-decisiones-trabajo/48309-que-es-una-decision/
teclado ingles,6,http://platzi.com/tutoriales/2042-prework-windows/14645-y-donde-amp-estan-algunos-simbolos-en-mi-teclado/
matematicas operaciones,6,http://platzi.com/clases/3221-pensamiento-logico/50669-que-es-una-operacion-matematica/
electron software,6,http://platzi.com/blog/aplicaciones-escritorio-electron-js/
assets,6,http://platzi.com/discusiones/2053-introweb/127736-que-son-los-assets-2/
net core,6,http://platzi.com/tutoriales/1375-fundamentos-csharp-2/6356-10-diferencias-entre-net-core-y-net-framework/
scarf,6,http://platzi.com/discusiones/1370-ingles-gramatica/109666-cual-es-la-diferencia-entre-scarf-y-scarves-gracias/
dueño de google,6,http://platzi.com/blog/historia-de-google/
que es la radicacion,6,http://platzi.com/clases/1393-fundamentos-matematicas/14411-radicacion-y-sus-propiedades/
predeciblemente,6,http://platzi.com/clases/2915-economia-del-comportamiento/47816-predeciblemente-irracional/
que es la radicación,6,http://platzi.com/clases/1393-fundamentos-matematicas/14411-radicacion-y-sus-propiedades/
exponentes,6,http://platzi.com/clases/1449-algebra/16203-leyes-de-los-exponentes-multiplicacion-y-division/
conversion tasas de interes,6,http://platzi.com/clases/3440-matematicas-financieras/54132-conversion-de-tasas-de-interes/
que significa airbnb,6,http://platzi.com/discusiones/2475-glosario-ux/192533-hola-me-pueden-ayudar-no-entiendo-lo-que-significa-airbnb/
qué es un objeto,6,http://platzi.com/tutoriales/1474-oop/8410-que-es-un-objeto-2/
que es bytes,6,http://platzi.com/clases/1098-ingenieria/6549-que-son-bits-y-bytes/
que es engagement,6,http://platzi.com/clases/2314-terminos-marketing-digital/39244-que-es-engagement-y-como-funciona/
qué es un byte,6,http://platzi.com/clases/1098-ingenieria/6549-que-son-bits-y-bytes/
que es un byte,6,http://platzi.com/clases/1098-ingenieria/6549-que-son-bits-y-bytes/
ejemplos de base de datos,6,http://platzi.com/blog/bases-de-datos-que-son-que-tipos-existen/
que es un bit,6,http://platzi.com/clases/1098-ingenieria/6549-que-son-bits-y-bytes/
ejemplo de una base de datos,6,http://platzi.com/blog/bases-de-datos-que-son-que-tipos-existen/
qué es un circuito,6,http://platzi.com/clases/1609-electronica/21638-que-es-un-circuito-conceptos-basicos-de-circuitos-/
cual es la funcion,6,http://platzi.com/clases/1393-fundamentos-matematicas/14426-que-es-una-funcion/
pitch que es,6,http://platzi.com/blog/que-es-pitch-negocios/
potencia de una raiz,6,http://platzi.com/clases/1393-fundamentos-matematicas/14411-radicacion-y-sus-propiedades/
cientifico de datos,6,http://platzi.com/tutoriales/4227-python-fundamentos/27118-donde-estudiar-ciencia-de-datos-en-colombia/
discriminante de una ecuacion cuadratica,6,http://platzi.com/clases/1449-algebra/16070-discriminante/
qué son las emociones positivas,6,http://platzi.com/clases/1614-inteligencia-emocional/20960-emociones-positivas-y-emociones-negativas-emocione/
formacion en habilidades blandas,6,http://platzi.com/cursos/habilidades-blandas/
multiplicacion de potencias,6,http://platzi.com/clases/1449-algebra/16203-leyes-de-los-exponentes-multiplicacion-y-division/
expresiones de tiempo en ingles,6,http://platzi.com/blog/ea-expresiones-de-tiempo-en-ingles/
ley de gestalt proximidad,6,http://platzi.com/blog/ejemplos-ley-gestalt/
qué son bits,6,http://platzi.com/clases/1098-ingenieria/6549-que-son-bits-y-bytes/
sergey brin y larry page,6,http://platzi.com/blog/historia-de-google/
formatos de entrevistas,6,http://platzi.com/blog/formatos-entrevista-periodistica/
abstraccion en programacion,6,http://platzi.com/tutoriales/2034-php-poo/11712-abstraccion-en-poo-2/
que es la abstracción,6,http://platzi.com/tutoriales/1474-oop/9595-abstraccion-que-es-como-desarrollarla/
prepositional verbs,6,http://platzi.com/clases/2414-prefijos-adjetivos/42222-prepositional-vs-phrasal-verbs/
que es calculo,6,http://platzi.com/clases/2612-calculo-diferencial/43598-para-que-sirve-el-calculo/
cuales son los sentimientos,6,http://platzi.com/clases/1614-inteligencia-emocional/20890-identificar-emociones-y-sentimientos/
hacking etico,6,http://platzi.com/cursos/ethical-hacking/
que es una clase,6,http://platzi.com/tutoriales/1474-oop/8411-que-es-una-clase/
qué es puntualidad,6,http://platzi.com/blog/puntualidad/
gcc,6,http://platzi.com/tutoriales/1189-algoritmos-2017/1901-como-instalar-gcc-para-compilar-programas-en-c-desde-la-consola-en-windows/
quien es el dueño de google,6,http://platzi.com/blog/historia-de-google/
que es término algebraico,6,http://platzi.com/clases/1449-algebra/15885-lenguaje-algebraico-y-expresiones-algebraicas/
como hacer un portafolio,6,http://platzi.com/blog/por-que-necesitas-portafolio-profesional/
series matemáticas,6,http://platzi.com/tutoriales/1444-pensamiento-logico-2018/6426-series-numericas-y-clasificacion/
que es el rango de una funcion,6,http://platzi.com/clases/2612-calculo-diferencial/43599-funciones-dominio-y-rango/
repl.it python,6,http://platzi.com/tutoriales/4227-python-fundamentos/30474-como-programar-en-python-rapido-usando-replit/
conjunción tabla de verdad,6,http://platzi.com/clases/3221-pensamiento-logico/50676-que-son-las-tablas-de-verdad/
pregunta y respuesta en inglés,6,http://platzi.com/blog/ea-preguntas-respuestas-ingles/
guionista teatral,6,http://platzi.com/discusiones/1716-produccion-audiovisual-cinematografica/101632-hola-un-guionista-es-lo-mismo-que-un-dramaturgo-o-dramaturgo-es-un-termino-que-solo-se-usa-en-el-teatro-no-en-el-cine-saludos/
mentalidad de crecimiento,6,http://platzi.com/clases/2494-proposito/42509-la-mentalidad-de-crecimiento-de-carol-dweck/
trinomio cuadrado perfecto por adicion y sustraccion,6,http://platzi.com/clases/1449-algebra/16061-tcp-por-adicion-y-sustraccion/
ejemplo de sentimiento,6,http://platzi.com/clases/1614-inteligencia-emocional/20890-identificar-emociones-y-sentimientos/
red de computadoras,6,http://platzi.com/clases/2225-redes/35579-que-son-las-redes-computacionales/
json stringify,6,http://platzi.com/clases/2419-javascript-poo-intermedio/39813-jsonparse-y-jsonstringify/
cuando se creó google,6,http://platzi.com/blog/historia-de-google/
adjectives and adverbs,6,http://platzi.com/clases/2413-cantidad-gerundios/40815-adverbs-and-adjectives/
rango y dominio,6,http://platzi.com/clases/2612-calculo-diferencial/43599-funciones-dominio-y-rango/
las propiedades,6,http://platzi.com/clases/3221-pensamiento-logico/50670-propiedades-y-orden-de-las-operaciones/
cuando se creo google,6,http://platzi.com/blog/historia-de-google/
quien es mentor,6,http://platzi.com/clases/3647-plan-carrera/56560-quien-es-un-mentor/
que es bit,6,http://platzi.com/clases/1098-ingenieria/6549-que-son-bits-y-bytes/
qué es bit,6,http://platzi.com/clases/1098-ingenieria/6549-que-son-bits-y-bytes/
el contraste,6,http://platzi.com/clases/1228-fundamentos-diseno/10123-que-es-el-contraste/
tabla de verdad disyunción,6,http://platzi.com/clases/3221-pensamiento-logico/50676-que-son-las-tablas-de-verdad/
plan de vida que es,6,http://platzi.com/blog/que-es-un-plan-de-vida-crea-el-tuyo-en-9-pasos/
